	text	target
981809	@TradingGoddess I heart write share lie pure sincere feeling thanks, 	4
928924	@Franner_tastic Your having a convo with Brian how cool 	4
1025147	@TreeinCally sounds like a good day ahead... Looking forward to meeting u 	4
1458296	@karenwilson Great! Let me know if I can help in the future. Just send a tweet 	4
1181906	@AliBee16 I am now! Might be able to get some more ideas!  I'm really enjoying it. Love telling people how wonderful I am LOL	4
817228	Saturday afternoon fever  http://pikchur.com/0p8	4
1420837	@nancykohler #sharks fan here, so quit yer woe-is-meeing.  We've waited longer! Phbbt. ;)	4
1432356	Meeting Ellen at 12:30 for lunch 	4
1013312	g'morning sunshine!!! you look amazing today!  @luckygnahhh	4
1315669	Why are we going to sign a striker.. WE STILL GOT VORONIN..  bad joke but hey! isn't it a good day?!??	4
855835	I love my daddy! He took me to foodtown 5mins before it closed to buy sugar for the brownies im making to take to Lucianes! 	4
992292	woo for Dr Feelgood themed stage at GOM 	4
1459353	Tempted to just put together my birthday wish list 	4
1122608	@TweetaRican as good as I can be trapped in the land of the lost otherwise known as tx lol..... Can't wait to get back to cali! 	4
931951	@OfficialLucasT dany 	4
1527961	The noble Kobe Ross from theran is the new player from the twitter lakers  http://bit.ly/UoFoD	4
1096324	@adamnelson ha ha ha.  MS Office &gt; OpenOffice. And it being free sweetens the deal even further. ;)	4
836452	@JacobBlack1 You got anything exciting to do today ? 	4
1294477	@ZacharyQuinto Bonne anniversaire, M. Quinto. Have fun and continue performing admirably. 	4
1584815	@alexprinz i dont have spesific thing yet but sorting out stuff. do i have to book u with ur agency btw if i was to use u? or just ask u? 	4
1188309	@ninnifur blame it on the a-a-a-alcohol..  lol  	4
1232727	you type hotmail...i type facebook!  @Spiers94	4
1345067	-- is doing alright this morning ! &amp; lovees Calculating Collapse 	4
1526117	@wahker06 yeah I remember @chaotix18 telling us on saturday that he's wearing it today for good luck! He's in his psychology exam now. 	4
1456696	Desesperate mum that I have for go and vote!  #U09	4
1002377	@christinastrain Lol, only b/c that Journey song has been playing in my head ever since.  And not just me.  	4
857745	@babyrhysgear, im going to finally take the pics of the baby with her adventure gear on and hopefully get around to doing the blog today  	4
1146107	@abmin Haha. Biase biase je  Years of singing in the toilet ;p	4
1273018	Just finished late night with @jimmyfallon... Great show tonight just like every other night  love it.	4
1223137	@tracecyrus http://twitpic.com/6ea41 -  Haha that's funny!	4
976351	Kay , done cleaning , kinda , not really , but whatever , goodnight twitter-ies  &lt;3	4
1585722	just changed my profile pic 	4
1412383	@gunsandbutter12 that too... Hmmm ur so smart 	4
1356096	@summerlovinx i want to go to seattle YOU BITCH!!  i am so jealous pot roast	4
1182850	@weezereire brings a tear to my eye  LOL thanks!	4
1306021	all in favor of @lisabeth515 heading it up say 'aye'.  	4
840113	@laurnabee You are thin, you dolt. 	4
1436973	Chuggin a 2 liter of coke 	4
1235781	What's your experience of combating underachievement &amp; disengagement using ICT (WEB 2.0,VLEs for reaching parents).Let me know please 	4
860497	Just got back from the spring dance  with the most delicious taco bell meal ever! Haha the dance was amazing&lt;33333 	4
1422811	yayyy i can't wait for graduation and the beach  	4
1037167	Oh yeah on a lighter note, I'm in shorts and I'm not even cold! Can you say summer? 	4
1145187	@fronztheman2009 COOL!  ugh I can't wait... I just wish you could get a mac.. =(	4
816976	Right, I'm off for a bit, speak later  xxx	4
1476416	Work  Come see me !	4
1352187	Currently all dogs passed out like roadkill in the yard.  #lazyday	4
963608	@JonHenryMusic OMG...that movie is soooo good! It'll be awesome in IMAX!! Let me know what you think... 	4
1114100	Eating Pizza Hut that my mum ordered for dinner 	4
1377427	 jus chillin	4
1341790	@mobatta We're an all-ages music venue therefore we do not serve drinky drinks. We have local and touring bands on occasion. 	4
1328412	@Freed2Travel on the way. You got a *cutey cute* outfit yet 	4
866012	@HoptonHouseBnB 1level teaspoon 	4
887688	@MissxMarisa haha, you're one of the few who can get away with whatever she likes Scenie 	4
991281	I drew that yesterday at work. Not done yet    http://tinyurl.com/pvw5md	4
1417683	@blouiemusic Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 	4
1413539	@eewallwork... you needa update your shit woman!  loveeee you.	4
1520877	@Amelia_Grace Yeah sure did I'm coming in to observe on 24th...if you have history in the afternoon I'm observing you 	4
1179538	@KaraSaysSo are you finished? 	4
1276660	@ryanhugstrees  omg.  you are good! you just have to remove &quot; fait &quot; 	4
1174452	makin ringtones 	4
1486887	 i had fun at the pool party on friday. met some cute guys ;)	4
830689	@aliciamalone - Bring the Purell. Everyone seems to be sick! 	4
1091528	@kainui_carroll legal cultural stuff!  srsly, the people of pacific club have a kava night every year ;D	4
992921	@Dolmetschen_LE Thanks! I think I spotted it early this time. Have a good time with the lively interpreting 	4
1363458	Off to get a manicure!  Hung out with the lovely @spiderbee for a while.	4
1517617	I Hate not having a life because of studying! Have my next set of accounts exams on wed! after that i need 2 have sum sort of a life 	4
1276708	Lil Wayne and @MileyCyrus duet? I really need it to happen. 	4
992552	is enjoying her new TweetDeck  application. 	4
1405234	@adnagam that link's not working for me - just to let you know 	4
1451320	@nefarioustim ooh, looks nice! thanks. 	4
1432932	i finally broke down and made one of these haha!! im currently sitting at my sisters  i cant wait to be back home. its summer!	4
1091239	I got my explanation letters done exactly the way I wanted them.   I'm happy with them!   	4
1300312	@tqwarren i am not! i'm mean to Lawrence. 	4
1067524	One more crazy night in Gainesville 	4
1367856	www.forearmforklift.com - being used, right now 	4
1429266	More Updates: MajorBarter Discussion Started, and First Payment Update! Subscribers check your email! 	4
1232510	@SuzeOrmanShow Very cool! 	4
1121515	@ChadMichMurray you are the most beautiful man in the world, but you are a nice actor, so Your my #1 have a nice day be carefull   ily	4
1183675	@awakebyjava get there! You have one cat, you have two cats, same thing  hehe. You have been wanting one for so long! Its free? Wanna pet	4
1377347	Yes...music, thanks 	4
1284290	@KevinSpacey Hello from S'pore! My b-day's coming up this week. Would appreciate a tweet if you read this, thanks! 	4
1119166	Swimming with @LibbyLongneck and @bunn4r   i have bursts of being a lady. but they don't last long.	4
915276	oh about you lol sorry my minds always on you 	4
1531133	It's a busy day already! www.ideastorm.com and I am taxi for the kids....took my boys and one of their friends to basketball camp 	4
1255465	@Ripton  Well being on Twitter is almost like showbisiness LOL	4
1519894	Had the most fabulous interview with @Astrid_Fleming. 	4
1040803	@prettygurl312 i will...w/o my mom finding out lol!!! 	4
869436	Just started my HCG shots... took me about an hour to actually do it! I'm such a scaredy cat  Amazing not as bad as I though... not bad!	4
1337794	@ErinBlaskie Oh oh oh, can't wait to see you! Have a great trip 	4
1197379	Here we go. Bring on the questions 	4
1338372	@Karthik What can i do man  i really want to see &quot;it &quot; .	4
966636	@WerewolfEmbry YAY! We'll come down there and we'll all go together!!! 	4
1489560	i'm going to bed, nighty night twitterworld 	4
876901	Watchin the best musical ever..... Grease 	4
1593626	@bdfineart So are you!!!! Your art is phenomenal as well. It is an honor that you wanted me to do your precious Emily 	4
869607	@m_e_with1m Alright awesome thanks 	4
1442997	hey tweeps i need 2 good new ringtones (text and call)... gimme suggestions please 	4
949994	@noraalessa  go to  http://bit.ly/miKDr to see the results  - 4 women won  	4
1484656	Enjoying one more day home layin out by the pool.. 	4
976181	@DHughesy great nappy rash cure is mylanta! Let it settle, pour off the clear liquid and apply to rash. Strange but true 	4
903916	I am at school ^^ Nothing to do 	4
1495954	@jahk1ng naw I said i wasnt going to watch these games, Lebron isnt playing so its no need...i got your testi on DL, thank you 	4
1226472	@pawlclarke is filming! @karolinasky and I are entertained! 	4
863346	MUSTARD TRENCH COMPLETED  - I am in love with this new creationï¿½! I am hopeing the fabric is waterproof too... http://tumblr.com/xsg1p20dr	4
1457195	need to go do science and maths revision, later my tweeting twonks 	4
1049080	@coindoeil awe ur a gud mom mme. 	4
1487964	@Hussaineo @davidchild yay yay i wanted yasmina to win 	4
1167060	It's Sunday... which means perhaps another bbq. BUT. More importantly. NO. MORE. BRITAIN'S. GOT. TALENT. 	4
1232667	Something else to add to my 43 things.  I wanna take the Powered Pleasure Craft Driving Licence (PPCDL). Completely outta my comfort zone.	4
972908	@lwcavallucci Well, I don't often take work to bed, but there's often a gap between saying it's time &amp; actually stopping 	4
1175282	Off in search of a vanilla latte. Last day of the month, so make it matter.  http://blip.fm/~7djnj	4
1155329	Traning is about to begin, I'm getting nervous... 	4
1269208	@abetterjulie And what a lovely picture it was!!! So glad to spend time with you this evening 	4
1434788	updating my livejournal with some excitement from earlier today! wakeofmymistake.livejournal.com 	4
954818	here's a piece of his i really liked http://bit.ly/5Bd0U  it's got that up tempo swing jazzy feeling i really like 	4
1517134	still up watching @selenagomez on Wizards of Waverly Place  always fun!!	4
988956	@kimmybuckley hey! Thanks so much  Ive never had really long hair so have been growing it, but 4 yrs later I am v fed up!!!	4
1561319	Long day of filming and picture taking... I'm ready for a foot  Massage... Any takers 	4
1579259	@KankzXD lol. Man im good with nicknames  NOOOOO!!!!! make it slang-like so it fits xD	4
817906	Yay for not paying for moes.  i &lt;3 taylor. Haha.	4
1067380	@MarkMizuno I don't mean to brag, but I'm going to Texas in a few weeks. Oh wait, no one wants to do that...  	4
1208406	@karistar @epek thanks guys 	4
834581	My latest blog &quot;The Golden Years...a tribute to the very old&quot; http://is.gd/qddj 	4
1016766	@JoshyPear wonderful choice  I'll be in Manchester at 3.20 	4
1433131	@BigJacks I'm good! Any fun events coming up? I've yet to attend one! 	4
1343512	@skysailor99 Goodnight, budding lawyer! 	4
893835	@lorirusso don't try to blame this on your &quot;summer teeth&quot;. 	4
1021327	I'm yours  Jason Mraz!	4
1174894	@IndigoHerbs why not grow your own herbs?  	4
1504434	@Shinobutone ã?‚ã?ªã?Ÿã?Œã?„ã?„ã?¨ç§?ã?¯ã?©ã?†ã‚‚é€ƒã?™  Remember that 	4
1427259	Saturday night service. 	4
957423	@nathannever I can't join, but I still wonder where that is? 	4
1514084	sitting in schoooool and doing some research about rome. itÂ´s boooooring! 	4
1084649	Up is an awesome movie!! Go see it 	4
1015554	@growlersworld Many thanks for the #followfriday! 	4
961510	Assisti Star Trek.. Beeeeem legal.. breve resenha no Movieblog. 	4
1351992	@kehagiaras thanks for the follow friday 	4
856465	@rustyrockets saw russell at the o2 friday,amazing!i was in sydney when he was there but couldnt get tickets!mischievous,spontaneous 	4
1004000	Fair question!  can't sleep... Comic for May 22, 2009 http://tinyurl.com/rcvm2q from @iNewsApp	4
1219728	finally, new company website!  okay...it's a template, but waaaay cooler than our old one  http://www.grey.com/philippines/	4
1049700	Voilï¿½! In view, a humble vaudevillian veteran, cast vicariously as both victim and villain by the vicissitudes of Fate. hahaha 	4
1366660	@RenegadeVyper DO IT! I'll come over and help...then bury the body 	4
818734	better tell me how it goes! i wanna know! 	4
1159213	finished maiden half marathon today...it was too good 	4
1070578	@lockylisa Aw, even better shot of your pussy cat 	4
1173059	@StanDupstrait I am a seasoned alcoholic so nothing a few aspirins wont take away  LOL	4
1333745	@jaredwsmith does the bulk add in WPMU work?  If so, how is it done.  We can't seem to make it work and would like to 	4
894475	@JohnInGZ Guangzhou is awesome (mainly b/c my friend @lonniehodge is KING there).  Did u also see NYT article on GZ? http://bit.ly/aeBbt	4
1238482	Loving this weather!!! Never sunny in manchester and now it is woooo  and is sooooo excited to be signed off at college tomorrow! xx	4
